vfatId,vfatCh,iEta,strip
8,33,2,245
8,34,2,279
8,35,2,280
8,36,2,244
8,37,2,243
8,38,2,281
8,39,2,282
8,40,2,242
8,41,2,241
8,42,2,283
8,43,2,284
8,44,2,240
8,45,2,239
8,46,2,285
8,47,2,286
8,48,2,238
8,49,2,237
8,50,2,287
8,51,2,288
8,52,0,52
8,53,0,53
8,54,2,289
8,55,2,290
8,56,0,56
8,57,0,57
8,58,2,291
8,59,2,292
8,60,0,60
8,61,0,61
8,62,2,293
8,63,2,294
8,64,2,358
8,65,2,357
8,66,2,295
8,67,2,296
8,68,2,356
8,69,2,355
8,70,2,297
8,71,2,298
8,72,2,354
8,73,2,353
8,74,2,299
8,75,2,300
8,76,2,352
8,77,2,351
8,78,2,301
8,79,2,302
8,80,2,350
8,81,2,349
8,82,2,303
8,83,2,304
8,84,2,348
8,85,2,347
8,86,2,305
8,87,2,306
8,88,2,346
8,89,2,345
8,90,2,307
8,91,2,308
8,92,2,344
8,93,2,343
8,94,2,309
8,95,2,310
8,96,2,342
8,97,2,341
8,98,2,311
8,99,2,312
8,100,2,340
8,101,2,339
8,102,2,313
8,103,2,314
8,104,2,338
8,105,2,337
8,106,2,315
8,107,2,316
8,108,2,336
8,109,2,335
8,110,2,318
8,111,2,317
8,112,2,334
8,113,2,333
8,114,2,320
8,115,2,319
8,116,2,332
8,117,2,331
8,118,2,322
8,119,2,321
8,120,2,330
8,121,2,329
8,122,2,324
8,123,2,323
8,124,2,328
8,125,2,327
8,126,2,326
8,127,2,325
9,0,1,32
9,1,1,31
9,2,1,33
9,3,1,34
9,4,1,30
9,5,1,29
9,6,1,35
9,7,1,36
9,8,1,28
9,9,1,27
9,10,1,37
9,11,1,38
9,12,1,26
9,13,1,25
9,14,1,39
9,15,1,40
9,16,1,24
9,17,1,23
9,18,1,41
9,19,1,42
9,20,1,22
9,21,1,21
9,22,1,43
9,23,1,44
9,24,1,20
9,25,1,19
9,26,1,45
9,27,1,46
9,28,1,18
9,29,1,17
9,30,1,48
9,31,1,47
9,32,1,16
9,33,1,15
9,34,1,49
9,35,1,50
9,36,1,14
9,37,1,13
9,38,1,51
9,39,1,52
9,40,1,12
9,41,1,11
9,42,1,53
9,43,1,54
9,44,1,10
9,45,1,9
9,46,1,55
9,47,1,56
9,48,1,8
9,49,1,7
9,50,1,57
9,51,1,58
9,52,1,6
9,53,1,5
9,54,1,59
9,55,1,60
9,56,1,4
9,57,1,3
9,58,1,61
9,59,1,62
9,60,1,2
9,61,1,1
9,62,1,63
9,63,1,64
9,64,0,64
9,65,0,65
9,66,1,65
9,67,1,66
9,68,0,68
9,69,0,69
9,70,1,67
9,71,1,68
9,72,0,72
9,73,0,73
9,74,1,69
9,75,1,70
9,76,1,122
9,77,1,121
9,78,1,71
9,79,1,72
9,80,1,120
9,81,1,119
9,82,1,73
9,83,1,74
9,84,1,118
9,85,1,117
9,86,1,75
9,87,1,76
9,88,1,116
9,89,1,115
9,90,1,77
9,91,1,78
9,92,1,114
9,93,1,113
9,94,1,79
9,95,1,80
9,96,1,112
9,97,1,111
9,98,1,81
9,99,1,82
9,100,1,110
9,101,1,109
9,102,1,83
9,103,1,84
9,104,1,108
9,105,1,107
9,106,1,85
9,107,1,86
9,108,1,106
9,109,1,105
9,110,1,88
9,111,1,87
9,112,1,104
9,113,1,103
9,114,1,90
9,115,1,89
9,116,1,102
9,117,1,101
9,118,1,92
9,119,1,91
9,120,1,100
9,121,1,99
9,122,1,94
9,123,1,93
9,124,1,98
9,125,1,97
9,126,1,96
9,127,1,95
10,0,1,262
10,1,1,261
10,2,1,263
10,3,1,264
10,4,1,260
10,5,1,259
10,6,1,265
10,7,1,266
10,8,1,258
10,9,1,257
10,10,1,267
10,11,1,268
10,12,1,256
10,13,1,255
10,14,1,269
10,15,1,270
10,16,1,254
10,17,1,253
10,18,1,271
10,19,1,272
10,20,1,252
10,21,1,251
10,22,1,273
10,23,1,274
10,24,1,250
10,25,1,249
10,26,1,275
10,27,1,276
10,28,1,248
10,29,1,247
10,30,1,278
10,31,1,277
10,32,1,246
10,33,1,245
10,34,1,279
10,35,1,280
10,36,1,244
10,37,1,243
10,38,1,281
10,39,1,282
10,40,1,242
10,41,1,241
10,42,1,283
10,43,1,284
10,44,1,240
10,45,1,239
10,46,1,285
10,47,1,286
10,48,1,238
10,49,1,237
10,50,1,287
10,51,1,288
10,52,0,52
10,53,0,53
10,54,1,289
10,55,1,290
10,56,0,56
10,57,0,57
10,58,1,291
10,59,1,292
10,60,0,60
10,61,0,61
10,62,1,293
10,63,1,294
10,64,1,358
10,65,1,357
10,66,1,295
10,67,1,296
10,68,1,356
10,69,1,355
10,70,1,297
10,71,1,298
10,72,1,354
10,73,1,353
10,74,1,299
10,75,1,300
10,76,1,352
10,77,1,351
10,78,1,301
10,79,1,302
10,80,1,350
10,81,1,349
10,82,1,303
10,83,1,304
10,84,1,348
10,85,1,347
10,86,1,305
10,87,1,306
10,88,1,346
10,89,1,345
10,90,1,307
10,91,1,308
10,92,1,344
10,93,1,343
10,94,1,309
10,95,1,310
10,96,1,342
10,97,1,341
10,98,1,311
10,99,1,312
10,100,1,340
10,101,1,339
10,102,1,313
10,103,1,314
10,104,1,338
10,105,1,337
10,106,1,315
10,107,1,316
10,108,1,336
10,109,1,335
10,110,1,318
10,111,1,317
10,112,1,334
10,113,1,333
10,114,1,320
10,115,1,319
10,116,1,332
10,117,1,331
10,118,1,322
10,119,1,321
10,120,1,330
10,121,1,329
10,122,1,324
10,123,1,323
10,124,1,328
10,125,1,327
10,126,1,326
10,127,1,325
11,0,1,147
11,1,1,146
11,2,1,148
11,3,1,149
11,4,1,145
11,5,1,144
11,6,1,150
11,7,1,151
11,8,1,143
11,9,1,142
11,10,1,152
11,11,1,153
11,12,1,141
11,13,1,140
11,14,1,154
11,15,1,155
11,16,1,139
11,17,1,138
11,18,1,156
11,19,1,157
11,20,1,137
11,21,1,136
11,22,1,158
11,23,1,159
11,24,1,135
11,25,1,134
11,26,1,160
11,27,1,161
11,28,1,133
11,29,1,132
11,30,1,163
11,31,1,162
11,32,1,131
11,33,1,130
11,34,1,164
11,35,1,165
11,36,1,129
11,37,1,128
11,38,1,166
11,39,1,167
11,40,1,127
11,41,1,126
11,42,1,168
11,43,1,169
11,44,1,125
11,45,1,124
11,46,1,170
11,47,1,171
11,48,1,123
11,49,0,49
11,50,1,172
11,51,1,173
11,52,0,52
11,53,0,53
11,54,1,174
11,55,1,175
11,56,0,56
11,57,0,57
11,58,1,176
11,59,1,177
11,60,0,60
11,61,0,61
11,62,1,178
11,63,1,179
11,64,0,64
11,65,0,65
11,66,1,180
11,67,1,181
11,68,0,68
11,69,0,69
11,70,1,182
11,71,1,183
11,72,0,72
11,73,0,73
11,74,1,184
11,75,1,185
11,76,0,76
11,77,1,236
11,78,1,186
11,79,1,187
11,80,1,235
11,81,1,234
11,82,1,188
11,83,1,189
11,84,1,233
11,85,1,232
11,86,1,190
11,87,1,191
11,88,1,231
11,89,1,230
11,90,1,192
11,91,1,193
11,92,1,229
11,93,1,228
11,94,1,194
11,95,1,195
11,96,1,227
11,97,1,226
11,98,1,196
11,99,1,197
11,100,1,225
11,101,1,224
11,102,1,198
11,103,1,199
11,104,1,223
11,105,1,222
11,106,1,200
11,107,1,201
11,108,1,221
11,109,1,220
11,110,1,203
11,111,1,202
11,112,1,219
11,113,1,218
11,114,1,205
11,115,1,204
11,116,1,217
11,117,1,216
11,118,1,207
11,119,1,206
11,120,1,215
11,121,1,214
11,122,1,209
11,123,1,208
11,124,1,213
11,125,1,212
11,126,1,211
11,127,1,210
